,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice
1188,961,916382110,20,3,79.0,14463,3,4,4,3,9,5,2008,2008,406.0,5,3,5,3,4,6,1115.0,1,0.0,526.0,1641.0,5,2,4,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,4,0,1,2008.0,3,3.0,885.0,3,3,2,0,95,0,0,0,0,1,1,0,1,2009,316500
1189,1405,905403060,50,3,50.0,5190,4,2,4,3,7,5,1948,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,570.0,570.0,3,2,4,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,4,1,4,1948.0,1,1.0,249.0,1,3,2,135,0,0,0,0,0,1,1,0,1,2008,125600
1190,1324,902406020,20,1,65.0,9750,4,2,4,3,5,6,1959,1959,164.0,3,3,3,3,1,3,200.0,1,0.0,784.0,984.0,4,2,4,984,0,0,984,1.0,0.0,1,0,2,1,2,5,4,0,1,1959.0,1,1.0,308.0,1,3,0,0,0,0,0,0,0,1,1,0,6,2008,110000
1191,1986,902205130,30,1,50.0,6000,4,2,4,3,4,4,1920,1950,0.0,3,3,3,3,1,5,250.0,1,0.0,710.0,960.0,4,2,3,960,0,0,960,0.0,0.0,1,0,2,1,2,5,4,0,1,1997.0,1,1.0,308.0,1,3,2,0,0,168,0,0,0,1,1,0,7,2007,108500
1193,180,902206220,50,1,69.0,11851,4,2,4,3,5,7,1948,2009,0.0,3,4,3,3,1,4,780.0,1,0.0,247.0,1027.0,5,2,4,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,4,1,4,1948.0,1,1.0,240.0,1,3,2,0,100,126,0,0,0,1,1,0,6,2010,129000
1194,2896,916402125,20,3,54.0,13811,3,2,4,3,6,6,1987,1987,72.0,3,3,4,4,1,6,980.0,2,40.0,92.0,1112.0,4,2,4,1137,0,0,1137,1.0,0.0,2,0,2,1,4,5,4,1,3,1987.0,1,2.0,551.0,1,3,2,125,0,0,0,0,0,1,1,0,7,2006,176000
1195,668,535402090,20,3,83.0,10143,4,2,4,3,6,7,1963,1963,295.0,3,3,3,3,1,3,384.0,1,0.0,996.0,1380.0,2,2,4,1380,0,0,1380,0.0,0.0,1,1,3,1,3,6,4,0,1,1963.0,1,1.0,364.0,1,3,2,0,0,0,0,216,0,1,2,0,6,2009,154000
1196,1582,916402215,20,3,93.0,18265,4,2,4,3,6,5,1986,1986,228.0,4,4,4,4,3,6,920.0,3,60.0,276.0,1256.0,5,2,4,1256,0,0,1256,0.0,0.0,2,0,3,1,4,6,4,1,2,1986.0,1,2.0,578.0,1,3,2,282,0,0,0,0,0,1,1,0,3,2008,180000
1197,2285,923225050,120,1,44.0,4224,4,2,4,3,5,5,1976,1976,0.0,3,3,4,3,1,5,874.0,1,0.0,268.0,1142.0,3,2,4,1142,0,0,1142,1.0,0.0,1,1,3,1,3,6,4,1,1,1976.0,3,2.0,528.0,3,3,2,536,90,0,0,0,0,1,3,0,8,2007,134000
1198,2079,905426010,20,3,84.0,12615,4,2,4,3,6,7,1950,2001,0.0,3,3,3,4,3,5,477.0,1,0.0,725.0,1202.0,3,2,4,2158,0,0,2158,1.0,0.0,2,0,4,1,4,7,4,1,4,1950.0,1,2.0,576.0,1,3,2,0,29,39,0,0,0,1,3,0,6,2007,243000
1199,2272,916475020,20,3,85.0,14536,4,2,4,3,8,5,2002,2003,236.0,4,3,4,3,3,6,1300.0,1,0.0,316.0,1616.0,5,2,4,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,4,1,4,2002.0,3,3.0,808.0,3,3,2,0,252,0,0,0,0,1,1,0,11,2007,270000
1200,2250,914452190,20,3,71.0,9187,4,3,4,3,6,5,1983,1983,0.0,3,4,3,3,1,5,336.0,1,0.0,748.0,1084.0,3,2,4,1080,0,0,1080,0.0,0.0,1,1,3,1,3,5,4,0,1,1983.0,1,2.0,484.0,1,3,2,120,0,158,0,0,0,1,1,0,6,2007,134000
1201,502,528365070,60,3,90.0,9900,4,1,4,2,7,5,1993,1993,256.0,4,3,4,3,4,6,987.0,1,0.0,360.0,1347.0,5,2,4,1372,1274,0,2646,1.0,0.0,2,1,4,1,4,9,4,1,3,1993.0,2,3.0,656.0,2,3,2,340,60,144,0,0,0,1,1,0,4,2009,260000
1202,2166,907420060,60,3,64.0,8333,4,2,4,3,7,5,2006,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,738.0,738.0,4,2,4,738,753,0,1491,0.0,0.0,2,1,3,1,4,7,4,1,4,2006.0,2,2.0,484.0,2,3,2,100,30,0,0,0,0,1,1,0,5,2007,168675
1203,1622,527158090,80,3,69.0,10147,3,2,4,3,6,5,1994,1994,32.0,3,3,4,3,1,2,186.0,1,0.0,206.0,392.0,4,2,4,924,770,0,1694,0.0,0.0,2,1,3,1,3,7,4,1,3,1994.0,3,2.0,398.0,3,3,2,256,64,0,0,0,0,1,3,0,3,2007,160000
1204,1299,902136110,50,1,44.0,5914,4,2,4,3,5,9,1890,1996,0.0,3,3,2,3,1,1,0.0,1,0.0,684.0,684.0,4,2,4,684,396,0,1080,0.0,0.0,1,0,3,1,4,5,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,0,0,165,30,0,0,0,1,1,0,9,2008,95000
1205,832,906392130,60,3,79.0,11646,3,2,4,3,6,5,2005,2006,0.0,4,3,4,3,3,1,0.0,1,0.0,704.0,704.0,5,2,4,704,718,0,1422,0.0,0.0,2,1,3,1,4,7,4,1,4,2005.0,3,2.0,440.0,3,3,2,36,28,0,0,0,0,1,1,0,7,2009,173000
1207,1017,527301170,60,3,46.0,20544,3,2,4,3,7,6,1986,1991,123.0,3,4,4,3,1,1,0.0,1,0.0,791.0,791.0,4,2,4,1236,857,0,2093,0.0,0.0,2,1,3,1,3,7,4,1,3,1986.0,3,2.0,542.0,3,3,2,364,63,0,0,0,0,1,3,0,11,2008,215000
1208,1384,905107380,20,3,69.0,9981,3,2,4,3,5,5,1967,1967,340.0,3,3,3,3,2,4,221.0,1,0.0,852.0,1073.0,4,2,4,1073,0,0,1073,0.0,0.0,1,0,3,1,3,6,4,0,1,1967.0,2,1.0,270.0,2,3,2,0,90,0,0,0,0,1,3,0,3,2008,120000
1209,1790,528439080,20,3,70.0,8251,4,2,4,3,7,5,2005,2006,143.0,4,3,4,4,3,6,778.0,1,0.0,716.0,1494.0,5,2,4,1506,0,0,1506,1.0,0.0,2,0,3,1,4,7,4,1,4,2005.0,2,2.0,672.0,2,3,2,192,35,0,0,0,0,1,1,0,4,2007,249000
1210,2530,534175100,20,3,78.0,10140,4,2,4,3,7,6,1967,1967,264.0,3,3,3,3,1,4,553.0,2,68.0,713.0,1334.0,4,2,4,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,4,0,1,1967.0,2,2.0,477.0,2,3,2,0,20,35,0,264,0,1,1,0,4,2006,164500
1211,2893,916252170,120,1,69.0,8239,3,2,4,3,7,5,1986,1986,0.0,4,3,0,0,1,1,0.0,1,0.0,0.0,0.0,4,2,4,1295,0,0,1295,0.0,0.0,2,0,2,1,4,5,4,0,1,1986.0,2,1.0,312.0,2,3,2,0,0,0,0,0,0,1,1,0,11,2006,230000
1212,2027,903426010,70,1,69.0,5700,3,2,4,3,7,6,1929,1990,0.0,3,3,3,3,1,3,336.0,1,0.0,336.0,672.0,4,0,3,672,672,0,1344,1.0,0.0,1,1,3,1,4,6,4,1,4,1979.0,1,2.0,456.0,1,3,2,0,0,70,0,0,0,1,4,0,9,2007,140000
1213,683,535452140,20,3,60.0,7200,4,2,4,3,5,7,1952,1952,0.0,3,4,3,4,1,5,630.0,4,102.0,0.0,732.0,3,2,4,732,0,0,732,1.0,0.0,1,0,2,1,3,4,4,0,1,1952.0,1,1.0,240.0,1,3,2,0,68,0,0,0,0,1,1,0,9,2009,118900
1214,823,906378110,20,3,71.0,9178,4,2,4,3,8,5,2008,2008,0.0,4,3,4,3,3,1,0.0,1,0.0,1468.0,1468.0,5,2,4,1468,0,0,1468,0.0,0.0,2,0,3,1,4,6,4,1,4,2008.0,2,3.0,904.0,2,3,2,192,142,0,0,0,0,1,1,0,6,2009,239900
1215,2374,527452070,120,3,53.0,4043,4,2,4,3,6,5,1975,1975,0.0,3,3,4,3,1,5,727.0,4,156.0,186.0,1069.0,4,2,4,1069,0,0,1069,0.0,1.0,2,0,2,1,3,4,4,1,1,1975.0,2,2.0,440.0,2,3,2,0,55,0,0,225,0,1,1,0,7,2006,146300
1216,1594,923225080,120,1,69.0,4224,4,2,4,3,5,6,1975,1975,0.0,3,3,4,3,1,6,769.0,1,0.0,271.0,1040.0,4,2,4,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,4,0,1,1975.0,1,2.0,499.0,1,3,2,0,100,0,0,0,0,1,1,0,6,2008,124000
1217,2049,905100060,190,3,75.0,11235,4,2,4,3,5,5,1963,1963,0.0,3,3,4,3,3,5,925.0,1,0.0,0.0,925.0,3,2,4,999,0,0,999,1.0,0.0,1,0,3,1,3,6,4,0,1,1963.0,1,1.0,308.0,1,3,2,40,176,0,0,0,0,1,3,0,3,2007,130000
1218,1813,531385070,20,3,65.0,8450,4,2,4,3,7,5,2000,2001,108.0,3,3,4,3,1,1,0.0,1,0.0,1349.0,1349.0,5,2,4,1349,0,0,1349,0.0,0.0,2,0,3,1,3,6,4,0,1,2000.0,1,2.0,539.0,1,3,2,120,55,0,0,0,0,1,4,0,12,2007,179000
1219,365,527180100,20,3,99.0,11851,4,2,4,3,7,5,1990,1990,0.0,3,3,4,3,1,1,0.0,1,0.0,1424.0,1424.0,5,2,4,1442,0,0,1442,0.0,0.0,2,0,3,1,3,5,4,0,1,1990.0,2,2.0,500.0,2,3,2,0,34,0,508,0,0,1,1,0,5,2009,180500
1220,176,902125160,30,1,47.0,4608,4,2,4,3,4,6,1945,1950,0.0,3,4,3,3,1,1,0.0,1,0.0,747.0,747.0,3,2,4,747,0,0,747,0.0,0.0,1,0,2,1,3,4,4,0,1,1945.0,1,1.0,220.0,1,3,2,0,0,0,0,0,0,1,1,0,6,2010,80000
1221,510,528435030,20,3,78.0,9262,4,2,4,3,8,5,2008,2009,194.0,4,3,4,3,1,1,0.0,1,0.0,1573.0,1573.0,5,2,4,1578,0,0,1578,0.0,0.0,2,0,3,1,5,7,4,1,4,2008.0,3,3.0,840.0,3,3,2,0,36,0,0,0,0,1,1,0,5,2009,287090
1222,1326,902427045,20,1,70.0,12702,4,2,4,3,5,5,1956,1956,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,4,2,3,882,0,0,882,0.0,0.0,1,0,2,1,3,4,4,0,1,1956.0,1,1.0,308.0,1,3,2,0,45,0,0,0,0,1,1,0,12,2008,97000
1223,2423,528228360,120,3,69.0,2938,4,2,4,3,7,5,2002,2002,40.0,4,3,4,3,3,6,1038.0,1,0.0,330.0,1368.0,5,2,4,1511,0,0,1511,1.0,0.0,2,0,2,1,4,5,4,1,3,2002.0,3,2.0,398.0,3,3,2,130,30,0,0,0,0,1,1,0,5,2006,246990
1224,1631,527175130,20,3,160.0,18160,4,2,4,3,6,6,1964,1964,138.0,3,3,3,3,3,4,550.0,1,0.0,752.0,1302.0,2,2,4,1128,0,0,1128,1.0,0.0,1,0,3,1,3,6,4,1,3,1964.0,1,2.0,480.0,1,3,1,0,108,246,0,0,0,1,3,0,3,2007,154204
1225,1263,535425060,20,3,76.0,11355,3,2,4,3,7,7,1958,2001,125.0,3,3,3,3,1,4,637.0,1,0.0,675.0,1312.0,5,2,4,1312,0,0,1312,0.0,0.0,1,1,3,1,3,6,4,1,4,1958.0,2,2.0,495.0,2,3,2,0,304,144,0,0,0,1,3,6500,4,2008,186000
1226,1046,527451550,160,1,21.0,1680,4,2,4,3,5,5,1972,1972,356.0,3,3,3,3,1,3,350.0,1,0.0,280.0,630.0,3,2,4,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,4,0,1,1972.0,1,1.0,264.0,1,3,2,0,0,0,0,0,0,1,1,0,12,2008,111750
1227,47,528176010,20,3,110.0,14300,4,4,4,2,9,5,2003,2004,1095.0,5,3,5,3,4,6,1373.0,1,0.0,1473.0,2846.0,5,2,4,2696,0,0,2696,1.0,0.0,2,1,3,1,5,10,4,2,4,2003.0,3,3.0,958.0,3,3,2,220,150,0,0,0,0,1,1,0,6,2010,500000
1228,1424,906378190,60,3,65.0,10616,3,2,4,3,7,5,2007,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,628.0,628.0,5,2,4,628,728,0,1356,0.0,0.0,2,1,3,1,4,6,4,1,4,2007.0,3,2.0,484.0,3,3,2,100,24,0,0,0,0,1,1,0,3,2008,177439
1229,429,528108070,60,3,96.0,11308,3,2,4,3,9,5,2008,2008,154.0,5,3,5,3,3,6,936.0,1,0.0,168.0,1104.0,5,2,4,1130,1054,0,2184,1.0,0.0,2,1,3,1,5,10,4,1,4,2008.0,3,3.0,836.0,3,3,2,0,102,0,0,0,0,1,1,0,7,2009,335000
1230,1031,527359070,60,3,80.0,10480,4,2,4,3,7,6,1976,1976,660.0,3,3,3,3,1,5,403.0,1,0.0,400.0,803.0,3,2,4,1098,866,0,1964,0.0,0.0,2,1,4,1,3,8,4,1,4,1976.0,2,2.0,483.0,2,3,2,0,69,0,0,0,0,1,1,0,9,2008,205000
1231,1635,527184110,120,3,35.0,5118,3,4,4,3,8,5,1990,1990,0.0,4,3,4,3,4,6,926.0,1,0.0,386.0,1312.0,4,2,4,1321,0,0,1321,1.0,0.0,1,0,1,1,4,4,4,1,3,1990.0,2,2.0,484.0,2,3,2,0,64,140,0,0,0,1,1,0,8,2007,212000
1232,309,911370510,120,1,44.0,3811,3,4,4,2,8,5,2004,2005,186.0,4,3,5,3,4,6,1373.0,1,0.0,221.0,1594.0,5,2,4,1646,0,0,1646,1.0,1.0,2,0,2,1,4,5,4,1,4,2004.0,3,2.0,525.0,3,3,2,128,53,0,0,155,0,1,1,0,5,2010,246000
1233,1020,527302070,20,3,69.0,10825,3,2,4,3,7,7,1983,1983,174.0,4,3,4,3,2,6,747.0,1,0.0,513.0,1260.0,3,2,4,1260,0,0,1260,1.0,0.0,2,0,3,1,3,6,4,0,1,1983.0,1,2.0,598.0,1,3,2,152,0,0,0,0,0,1,1,0,7,2008,181900
1234,178,902206040,50,1,50.0,5500,4,2,4,3,5,7,1929,2001,0.0,3,3,3,3,1,2,234.0,5,692.0,0.0,926.0,3,2,4,926,0,390,1316,1.0,0.0,1,0,3,1,3,6,4,0,1,1974.0,1,2.0,484.0,1,3,2,0,0,0,0,0,0,1,1,0,4,2010,130000
1235,1975,902105110,70,1,60.0,9600,4,2,4,3,5,7,1910,2002,0.0,3,4,2,2,1,1,0.0,1,0.0,264.0,264.0,5,2,4,768,664,0,1432,0.0,0.0,2,0,2,1,3,7,4,0,1,1910.0,1,2.0,360.0,1,4,2,270,0,112,0,0,0,1,4,0,5,2007,132000
1236,2096,906223040,60,3,75.0,9317,4,2,4,3,7,5,1994,2001,0.0,4,4,4,4,1,6,497.0,1,0.0,282.0,779.0,5,2,4,1029,929,0,1958,1.0,0.0,2,1,3,1,4,7,4,1,3,1994.0,2,2.0,499.0,2,3,2,202,93,0,0,0,0,1,1,0,7,2007,220000
1237,865,907252210,20,3,69.0,11838,4,2,4,3,8,5,2001,2001,0.0,4,3,4,3,3,1,0.0,1,0.0,1753.0,1753.0,5,2,4,1788,0,0,1788,0.0,0.0,2,0,3,1,5,7,4,1,3,2001.0,2,2.0,522.0,2,3,2,202,151,0,0,0,0,1,1,0,6,2009,236500
1239,1362,903454100,50,1,60.0,6876,4,3,4,3,6,6,1938,1958,0.0,3,3,3,3,1,1,0.0,1,0.0,1272.0,1272.0,3,2,4,1272,0,697,1969,0.0,0.0,2,0,4,1,3,9,3,1,4,1938.0,1,2.0,400.0,1,3,2,0,34,0,0,0,0,1,1,0,11,2008,141000
1240,1091,528250030,60,3,69.0,8396,3,2,4,3,7,5,2003,2003,196.0,4,3,4,3,1,1,0.0,1,0.0,847.0,847.0,5,2,4,847,1139,0,1986,0.0,0.0,2,1,4,1,4,9,4,1,4,2003.0,3,2.0,434.0,3,3,2,120,48,0,0,0,0,1,1,0,5,2008,213000
1241,317,916386020,20,3,73.0,9803,4,2,4,3,7,5,2009,2010,0.0,4,3,4,3,1,1,0.0,1,0.0,1214.0,1214.0,5,2,4,1214,0,0,1214,0.0,0.0,2,0,2,1,4,6,4,0,1,2010.0,2,2.0,520.0,2,3,2,0,25,0,0,0,0,1,1,0,1,2010,179781
1242,1076,528186160,120,3,48.0,6240,4,2,4,3,8,5,2006,2007,176.0,4,3,4,3,1,6,846.0,1,0.0,496.0,1342.0,5,2,4,1342,0,0,1342,1.0,0.0,2,0,2,1,4,6,4,1,4,2007.0,3,2.0,550.0,3,3,2,0,35,0,0,0,0,1,1,0,6,2008,234250
1243,1573,916325080,20,3,69.0,15498,3,2,4,3,8,6,1976,1976,0.0,4,3,4,3,3,5,1165.0,2,400.0,0.0,1565.0,3,2,4,2898,0,0,2898,1.0,0.0,2,0,2,1,4,10,4,1,4,1976.0,3,2.0,665.0,3,3,2,0,72,174,0,0,0,1,1,0,5,2008,287000
1244,485,528275160,60,3,69.0,12891,3,2,4,3,8,5,2002,2002,0.0,4,3,5,3,1,6,651.0,1,0.0,219.0,870.0,5,2,4,878,1126,0,2004,1.0,0.0,2,1,4,1,4,8,4,1,4,2002.0,3,3.0,644.0,3,3,2,0,48,0,0,0,0,1,1,0,7,2009,257500
1245,2021,903234160,30,1,60.0,6180,4,2,4,3,6,5,1926,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,960.0,960.0,3,0,4,986,0,0,986,0.0,0.0,1,0,2,1,3,5,4,1,4,1926.0,1,1.0,180.0,1,3,2,0,128,0,0,0,0,1,1,0,5,2007,102000
1246,2032,903451110,45,1,57.0,7449,4,3,4,3,7,7,1930,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,637.0,637.0,5,2,2,1108,0,0,1108,0.0,0.0,1,0,3,1,4,6,4,1,4,1930.0,1,1.0,280.0,1,3,0,0,0,205,0,0,0,1,4,0,6,2007,139400
1247,2604,535381060,50,3,60.0,10410,4,2,4,3,3,4,1915,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,672.0,672.0,3,2,4,694,520,0,1214,0.0,0.0,1,0,3,1,3,6,4,0,1,1998.0,1,3.0,936.0,1,3,2,216,0,160,0,0,0,1,3,0,1,2006,105000
1248,1615,526355190,20,3,95.0,15865,3,2,4,2,8,6,1970,1970,0.0,4,4,3,4,4,5,351.0,3,823.0,1043.0,2217.0,5,2,4,2217,0,0,2217,1.0,0.0,2,0,4,1,4,8,4,1,3,1970.0,1,2.0,621.0,1,3,2,81,207,0,0,224,0,1,1,0,10,2007,268000
1249,2736,905426150,80,3,69.0,19690,3,2,4,3,6,7,1966,1966,0.0,4,4,4,3,3,1,0.0,1,0.0,697.0,697.0,3,2,4,1575,626,0,2201,0.0,0.0,2,0,4,1,4,8,4,1,4,1966.0,1,2.0,432.0,1,4,2,586,236,0,0,0,738,4,4,0,8,2006,274970
1250,473,528228455,120,3,43.0,3182,4,2,4,3,7,5,2005,2006,16.0,4,3,4,3,3,6,16.0,1,0.0,1204.0,1220.0,5,2,4,1220,0,0,1220,0.0,0.0,2,0,2,1,4,5,4,1,4,2005.0,3,2.0,397.0,3,3,2,100,16,0,0,0,0,1,1,0,8,2009,180000
1251,1316,902306130,70,1,60.0,9600,4,2,4,3,7,9,1928,2005,0.0,3,5,3,3,1,3,141.0,1,0.0,548.0,689.0,5,2,4,689,689,0,1378,0.0,0.0,2,0,3,1,4,7,4,1,4,1928.0,1,2.0,360.0,1,3,0,0,0,116,0,0,0,1,1,0,10,2008,161000
1252,244,905478190,20,3,60.0,11100,4,1,4,3,4,7,1946,2006,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,5,2,4,930,0,0,930,0.0,0.0,1,0,2,1,4,6,4,0,1,1946.0,1,1.0,308.0,1,3,2,0,0,0,0,0,0,1,1,0,4,2010,84900
1253,152,535304060,190,3,70.0,13587,4,2,4,3,5,5,1958,1958,0.0,3,3,3,3,3,3,532.0,1,0.0,456.0,988.0,3,2,4,988,0,0,988,1.0,0.0,1,0,2,1,3,5,4,0,1,1958.0,1,1.0,264.0,1,3,2,0,0,0,0,0,0,1,1,0,4,2010,119000
1254,1588,921201060,20,3,85.0,11447,3,2,4,3,8,5,2005,2006,674.0,4,3,5,3,3,6,1571.0,1,0.0,393.0,1964.0,5,2,4,1964,0,0,1964,1.0,0.0,2,1,3,1,4,7,4,1,4,2005.0,3,3.0,892.0,3,3,2,0,265,0,0,0,0,1,1,0,6,2008,370000
1255,2111,906392080,20,3,64.0,7242,4,2,4,3,7,5,2005,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,1270.0,1270.0,5,2,4,1270,0,0,1270,0.0,0.0,2,0,2,1,4,6,4,0,1,2005.0,2,2.0,524.0,2,3,2,0,96,0,0,0,0,1,1,0,7,2007,175900
1256,813,906226120,90,3,64.0,7018,4,2,4,3,5,5,1979,1979,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,3,2,4,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,4,0,1,1979.0,1,2.0,528.0,1,3,2,154,0,0,0,0,0,1,1,0,6,2009,142953
1257,1854,533250190,120,3,50.0,9466,2,2,4,3,8,5,1994,1995,0.0,4,3,4,3,4,2,457.0,5,1037.0,0.0,1494.0,5,2,4,1494,0,0,1494,1.0,0.0,1,1,1,1,4,5,4,1,4,1994.0,3,2.0,478.0,3,3,2,0,30,0,0,217,0,1,1,0,5,2007,279700
1258,2575,535152280,20,3,70.0,8400,4,2,4,3,5,5,1957,1957,0.0,3,3,2,3,2,4,623.0,1,0.0,556.0,1179.0,4,2,4,1364,0,0,1364,0.0,0.0,1,1,3,1,3,6,4,1,4,1957.0,2,1.0,331.0,2,3,2,0,60,0,0,0,0,1,4,0,3,2006,132000
1259,867,907253130,60,3,69.0,11050,4,2,4,3,9,5,2000,2000,204.0,4,3,5,3,2,6,904.0,1,0.0,536.0,1440.0,5,2,4,1476,677,0,2153,1.0,0.0,2,1,3,1,5,8,4,2,5,2000.0,3,3.0,736.0,3,3,2,253,142,0,0,0,0,1,1,0,5,2009,313000
1261,1494,908128110,60,3,60.0,6931,4,2,4,3,7,5,2003,2004,92.0,4,3,4,3,1,1,0.0,1,0.0,746.0,746.0,5,2,4,760,896,0,1656,0.0,0.0,2,1,3,1,4,7,4,1,4,2003.0,3,2.0,397.0,3,3,2,178,128,0,0,0,0,1,1,0,7,2008,165400
1262,2771,907130110,60,3,65.0,12438,3,2,4,3,6,5,1995,1995,68.0,4,3,4,3,1,1,0.0,1,0.0,781.0,781.0,5,2,4,795,704,0,1499,0.0,0.0,2,1,3,1,4,6,4,1,3,1995.0,2,2.0,473.0,2,3,2,413,91,0,0,0,0,1,1,0,8,2006,187000
1263,496,528321010,60,3,174.0,15138,3,2,4,3,8,5,1995,1996,506.0,4,3,4,3,1,6,689.0,1,0.0,773.0,1462.0,5,2,4,1490,1304,0,2794,1.0,0.0,2,1,4,1,5,9,4,1,3,1995.0,3,3.0,810.0,3,3,2,0,146,202,0,0,0,1,1,0,7,2009,403000
1264,1651,527327050,60,3,69.0,12046,3,2,4,3,6,6,1976,1976,298.0,3,3,3,3,1,2,156.0,1,0.0,692.0,848.0,3,2,4,1118,912,0,2030,0.0,0.0,2,1,4,1,4,8,4,1,3,1976.0,3,2.0,551.0,3,3,2,0,224,0,0,0,0,1,1,0,6,2007,195000
1265,1913,535105110,80,3,100.0,9600,3,2,4,3,6,5,1961,1961,291.0,3,3,3,3,3,5,600.0,1,0.0,618.0,1218.0,3,2,4,1254,0,0,1254,1.0,0.0,1,0,3,1,3,6,4,1,4,1961.0,2,2.0,525.0,2,3,2,0,0,0,0,168,0,1,1,0,5,2007,158500
1266,2790,907251100,60,3,90.0,11367,4,2,4,3,8,5,2002,2002,210.0,4,3,4,3,2,6,932.0,1,0.0,133.0,1065.0,5,2,4,1091,898,0,1989,1.0,0.0,2,1,3,1,4,7,4,1,4,2002.0,3,2.0,586.0,3,3,2,199,60,0,0,0,0,1,1,0,11,2006,255000
1267,1541,909428170,20,3,56.0,26073,3,2,4,3,5,5,1956,1956,0.0,3,3,3,3,1,3,1116.0,1,0.0,782.0,1898.0,5,2,3,1898,0,0,1898,0.0,0.0,2,1,3,1,3,7,4,2,3,1956.0,1,2.0,484.0,1,3,2,0,51,224,0,0,0,1,3,0,4,2008,236500
1268,1684,527455250,20,3,65.0,7150,4,2,4,3,5,6,1966,1966,52.0,3,3,3,3,1,4,725.0,1,0.0,263.0,988.0,3,2,4,988,0,0,988,1.0,0.0,1,0,3,1,3,5,4,0,1,1974.0,1,1.0,360.0,1,3,2,0,0,0,0,0,0,1,1,0,11,2007,129250
1269,301,909475140,20,3,100.0,15602,3,2,4,3,7,8,1959,1997,0.0,3,3,3,3,1,5,1247.0,1,0.0,254.0,1501.0,3,2,4,1801,0,0,1801,1.0,0.0,2,0,1,1,3,6,4,2,3,1959.0,3,2.0,484.0,3,3,2,0,54,0,0,161,0,1,2,0,3,2010,289000
1270,1569,914476080,90,3,76.0,10260,4,2,4,3,5,4,1976,1976,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,3,2,4,936,936,0,1872,0.0,0.0,2,2,4,2,3,8,4,0,1,1976.0,1,2.0,484.0,1,3,2,0,0,0,0,0,0,1,1,0,11,2008,100000
1271,2153,907275150,60,3,69.0,12728,4,2,4,3,8,5,2001,2001,256.0,4,3,4,3,2,6,1198.0,1,0.0,333.0,1531.0,5,2,4,1531,908,0,2439,1.0,0.0,2,1,4,1,4,7,4,1,3,2001.0,3,2.0,560.0,3,3,2,184,121,0,0,0,0,1,1,0,1,2007,275000
1272,1467,907265100,60,3,96.0,11690,3,2,4,3,8,5,1999,2000,192.0,4,3,4,3,3,1,0.0,1,0.0,850.0,850.0,5,2,4,886,878,0,1764,0.0,0.0,2,1,3,1,4,7,4,1,3,1999.0,1,2.0,560.0,1,3,2,120,29,0,0,0,0,1,1,0,6,2008,207000
1273,2540,534226060,20,3,71.0,9230,4,2,4,3,5,8,1965,1998,166.0,3,3,3,3,2,6,661.0,1,0.0,203.0,864.0,4,2,4,1200,0,0,1200,1.0,0.0,1,1,1,1,4,6,4,0,1,1977.0,1,2.0,884.0,1,3,2,0,64,0,0,0,0,1,3,0,10,2006,146000
1274,2368,527450460,160,1,21.0,1890,4,2,4,3,6,7,1972,1972,380.0,3,3,3,3,1,5,282.0,1,0.0,212.0,494.0,5,2,4,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,4,0,1,1973.0,1,1.0,264.0,1,3,2,0,0,0,0,0,0,1,1,0,7,2006,116000
